MAL_ID,Studios
1590,Gallop
1591,Ajia-Do
1592,Gallop
1593,J.C.Staff
1594,Studio Deen
1595,Unknown
1596,Shaft
1597,Madhouse
1598,Tatsunoko Production
1599,Studio Deen
1600,Satelight
1601,Gonzo
1602,Studio Fantasia
1603,OLM
1604,Artland
1606,Sunrise
1607,Studio Hibari
1608,JCF
1609,Sunrise
1611,Unknown
1613,Production I.G
1613,Production Reed
1614,Madhouse
1614,Group TAC
1617,Yumeta Company
1618,J.C.Staff
1619,Shaft
1620,TMS Entertainment
1621,Asahi Production
1622,Production I.G
1623,Shaft
1623,TNK
1624,OLM
1625,Unknown
1626,Madhouse
1627,Unknown
1628,Magic Bus
1629,TMS Entertainment
1630,Unknown
1631,Bones
1632,AT-2
1633,Unknown
1634,Office Take Off
1635,Actas
1636,Unknown
1637,Unknown
1638,Nippon Animation
1639,Sugar Boy
1639,Blue Cat
1640,Venet
1641,Dynamic Planning
1642,Studio Pierrot
1643,Unknown
1644,J.C.Staff
1645,Studio Z5
1645,Studio March
1647,Ashi Production
1648,TNK
1650,Group TAC
1651,Group TAC
1652,Academy Productions
1654,Studio Hibari
1655,Studio Hibari
1656,Unknown
1657,J.C.Staff
1658,TMS Entertainment
1659,Sunrise
1660,APPP
1661,Toei Animation
1662,TMS Entertainment
1663,Nippon Animation
1664,Vega Entertainment
1665,J.C.Staff
1666,Toei Animation
1667,E&G Films
1668,Madhouse
1669,Nippon Animation
1670,Nippon Animation
1671,J.C.Staff
1672,Madhouse
1673,Madhouse
1674,Studio Comet
1675,Actas
1676,Vega Entertainment
1677,Unknown
1678,Shaft
1678,Brain's Base
1678,Japan Vistec
1679,Unknown
1681,Gonzo
1682,Satelight
1683,Madhouse
1684,Shaft
1685,Studio Hibari
1686,Studio Pierrot
1688,Diomedéa
1689,CoMix Wave Films
1690,Gonzo
1691,Gonzo
1692,Rikuentai
1693,Production I.G
1694,Sunrise
1695,Nippon Animation
1696,Bee Train
1698,J.C.Staff
1699,Gonzo
1701,Studio Pierrot
1702,Unknown
1703,Madhouse
1704,Studio Deen
1705,Unknown
1706,Echo
1707,Toei Animation
1708,Unknown
1709,OLM
1710,Xebec
1711,TNK
1712,Unknown
1713,Vega Entertainment
1718,J.C.Staff
1719,Nomad
1720,Unknown
1721,Xebec
1722,feel.
1723,Toei Animation
1724,Studio Comet
1725,Studio Hibari
1726,Madhouse
1727,Ginga Ya
1728,Studio Pierrot
1729,Studio Deen
1731,ufotable
1732,Shaft
1733,Actas
1734,Actas
1735,Studio Pierrot
1736,TMS Entertainment
1737,Production Reed
1738,Telecom Animation Film
1739,Three-d
1740,Trans Arts
1741,Imagin
1741,Studio Live
1742,Kitty Films
1743,Unknown
1744,Studio Hibari
1745,Unknown
1746,Unknown
1747,Sunrise
1748,Madhouse
1749,Studio Deen
1750,Studio Deen
1751,Production I.G
1752,Madhouse
1753,Madhouse
1754,Madhouse
1755,Unknown
1756,Unknown
1757,Madhouse
1758,Madhouse
1759,Unknown
1760,Tokyo Movie Shinsha
1760,Filmlink International
1761,Filmlink International
1762,J.C.Staff
1762,animate Film
1763,Unknown
1764,Toei Animation
1765,Toei Animation
1766,J.C.Staff
1767,Madhouse
1768,Radix
1769,Studio Pierrot
1770,AT-2
1771,Toei Animation
1772,AIC
1773,TMS Entertainment
1774,Satelight
1775,Genco
1775,Radix
1776,Unknown
1777,Production I.G
1778,Unknown
1779,Y.O.U.C
1780,Unknown
1781,Unknown
1782,Arms
1783,T-Rex
1784,Unknown
1785,Unknown
1786,J.C.Staff
1787,Studio G-1Neo
1788,Unknown
1789,Sunrise
1790,Unknown
1791,Unknown
1792,Sunrise
1793,Madhouse
1794,Sunrise
1795,Sunrise
1796,Sunrise
1797,Yumeta Company
1798,Yumeta Company
1799,Unknown
1800,Unknown
1802,Sunrise
1803,Sunrise
1804,Studio Pierrot
1804,Ajia-Do
1805,Unknown
1806,Unknown
1807,Front Line
1808,Satelight
1810,TNK
1811,animate Film
1812,RAMS
1813,Ajia-Do
1815,J.C.Staff
1816,TMS Entertainment
1817,Daume
1818,Madhouse
1819,Unknown
1820,OLM
1821,AT-2
1822,Artmic
1823,Public & Basic
1824,Madhouse
1825,Madhouse
1826,OLM
1827,Production I.G
1828,Unknown
1829,Studio Ghibli
1830,OLM
1831,Unknown
1832,AIC
1832,Artmic
1833,Anime R
1833,Aubec
1834,Unknown
1835,Xebec
1836,Asread
1837,ufotable
1838,Unknown
1839,Unknown
1840,J.C.Staff
1841,Diomedéa
1842,Studio Hibari
1843,J.C.Staff
1844,Studio Pierrot
1845,Toei Animation
1846,Phoenix Entertainment
1847,Shaft
1848,Sunrise
1849,Sunrise
1850,Sunrise
1851,Sunrise
1852,Shaft
1853,Toei Animation
1854,Unknown
1855,Unknown
1856,Picture Magic
1857,Madhouse
1858,ufotable
1859,Unknown
1860,AIC Spirits
1860,BeSTACK
1861,Toei Animation
1862,Gonzo
1863,OLM
1864,Satelight
1865,Gonzo
1866,Unknown
1867,Triangle Staff
1868,Toei Animation
1869,Madhouse
1872,Xebec
1873,Kaname Productions
1874,Imagin
1874,Studio Live
1878,TMS Entertainment
1879,Madhouse
1880,Madhouse
1881,AIC Spirits
1882,Unknown
1883,Picture Magic
1884,Nomad
1885,Gonzo
1885,Palm Studio
1886,J.C.Staff
1887,Kyoto Animation
1888,Daume
1889,Studio Deen
1890,Madhouse
1891,Xebec
1891,Group TAC
1892,Group TAC
1893,Madhouse
1894,Gallop
1895,Unknown
1896,Image House
1897,Sunrise
1898,J.C.Staff
1899,Production Reed
1900,Unknown
1901,Magic Bus
1902,Artland
1903,Studio Fantasia
1904,Unknown
1905,Unknown
1906,Unknown
1907,Unknown
1908,Unknown
1909,J.C.Staff
1910,Madhouse
1911,Gainax
1912,Unknown
1913,J.C.Staff
1913,Life Work
1914,Madhouse
1915,Seven Arcs
1916,Sunrise
1917,Sunrise
1918,AIC
1919,Madhouse
1919,Studio Deen
1919,Magic Bus
1920,Studio Pierrot
1921,Studio Pierrot
1922,Studio Deen
1923,Studio Deen
1924,Unknown
1925,Madhouse
1926,Ishikawa Pro
1927,AIC
1928,OLM
1929,Toei Animation
1930,Toei Animation
1931,Toei Animation
1932,Toei Animation
1933,feel.
1933,Zexcs
1935,Artland
1935,AIC
1935,Artmic
1936,Studio Deen
1937,Arms
1938,Phoenix Entertainment
1939,Unknown
1940,AIC
1941,Studio Hibari
1942,Mook DLE
1943,Madhouse
1944,AIC
1946,Toei Animation
1947,Zexcs
1949,Ishikawa Pro
1951,Madhouse
1952,Madhouse
1953,Sunrise
1954,TMS Entertainment
1955,Studio 4°C
1956,Arms
1957,Unknown
1958,Unknown
1959,Pierrot Plus
1960,TMS Entertainment
1961,Group TAC
1962,Group TAC
1964,Radix
1965,Nomad
1966,Ajia-Do
1967,Sunrise
1968,Sunrise
1969,Sunrise
1972,Gallop
1972,TMS Entertainment
1973,Madhouse
1974,Tokyo Movie Shinsha
1975,E&G Films
1977,Studio 4°C
1978,Studio 4°C
1979,Studio 4°C
1980,Madhouse
1981,Ajia-Do
1981,Studio Deen
1982,Mushi Production
1983,Tezuka Productions
1984,Unknown
1985,Toei Animation
1986,Toei Animation
1988,Arms
1989,Mushi Production
1990,J.C.Staff
1991,Production Reed
1992,Unknown
1993,Unknown
1994,Unknown
1995,Studio Kelmadick
1996,Studio Deen
1998,Studio 4°C
1999,Radix
2000,APPP
2001,Gainax
2002,Xebec
2003,J.C.Staff
2004,Madhouse
2006,Toei Animation
2007,Arms
2008,Madhouse
2009,Madhouse
2010,Studio Deen
2011,Studio Deen
2012,Toei Animation
2013,Studio Deen
2014,Studio Deen
2015,Ajia-Do
2016,Studio Pierrot
2017,Madhouse
2018,Studio Pierrot
2019,Madhouse
2020,Toei Animation
2021,Unknown
2022,J.C.Staff
2023,Production I.G
2024,Unknown
2025,Bones
2026,SynergySP
2027,Unknown
2028,Sunrise
2029,Sanrio
2030,Bee Train
2031,Studio Deen
2032,Trans Arts
2033,Unknown
2034,Toei Animation
2035,Ajia-Do
2036,Nippon Animation
2037,Gallop
2038,Studio Pierrot
2039,Studio Pierrot
2040,Production Reed
2041,Nippon Animation
2042,Sunrise
2043,Tokyo Movie Shinsha
2044,Studio Pierrot
2045,Studio Pierrot
2046,Studio Pierrot
2047,Mushi Production
2048,Sunrise
2049,animate Film
2050,Gainax
2051,Tatsunoko Production
2052,Group TAC
2053,Aubec
2054,Unknown
2055,Toei Animation
2056,Studio Pierrot
2057,Gainax
2057,Studio 4°C
2058,Big Bang
2059,Production I.G
2060,AIC
2060,Artmic
2060,animate Film
2061,AIC
2061,Artmic
2061,animate Film
2062,AIC
2062,Artmic
2062,animate Film
2063,AIC
2063,Artmic
2063,animate Film
2064,AIC
2065,AIC
2066,AIC
2067,Xebec
2068,AIC
2068,Studio Kyuuma
2069,J.C.Staff
2070,Unknown
2071,Unknown
2072,Studio OX
2073,Unknown
2074,Unknown
2075,Eiken
2075,Magic Bus
2076,Toei Animation
2077,Toei Animation
2078,Unknown
2079,AIC
2079,Studio Hakk
2080,Studio Pierrot
2081,OLM
2082,Unknown
2083,Madhouse
2084,Production Reed
2085,Production Reed
2086,Production Reed
2087,Production Reed
2088,Unknown
2089,Artland
2090,J.C.Staff
2091,Madhouse
2092,Madhouse
2093,Madhouse
2094,Unknown
2095,Studio Pierrot
2096,Unknown
2097,Production I.G
2098,Studio Pierrot
2099,AIC
2100,AIC
2101,Madhouse
2102,AIC
2103,Gallop
2104,Gonzo
2105,Studio Deen
2106,Satelight
2107,Toei Animation
2108,Xebec
2109,Xebec
2110,Xebec
2111,Xebec
2112,Xebec
2113,Tatsunoko Production
2114,Tatsunoko Production
2116,Tsuchida Productions
2117,Nippon Animation
2118,Unknown
2119,Unknown
2120,Unknown
2121,Unknown
2122,Unknown
2123,Toei Animation
2124,Sunrise
2125,Studio Pierrot
2126,Studio Pierrot
2127,Sunrise
2128,Sunrise
2129,P.A. Works
2130,Madhouse
2131,Hal Film Maker
2132,Seven Arcs
2133,Unknown
2134,Unknown
2135,Himajin Planning
2136,Arms
2137,Unknown
2138,APPP
2139,Unknown
2140,Y.O.U.C
2141,Unknown
2142,Studio Pierrot
2143,Studio Pierrot
2144,Studio Pierrot
2145,Studio Jam
2146,Soeishinsha
2147,AIC
2148,Lilix
2150,Telescreen
2151,Studio Pierrot
2152,Madhouse
2153,Unknown
2154,Studio 4°C
2155,Artland
2156,TMS Entertainment
2157,Actas
2158,Tokyo Kids
2158,Minami Machi Bugyousho
2159,A-1 Pictures
2161,Bones
2162,Picture Magic
2163,Studio Fantasia
2164,Madhouse
2165,Toei Animation
2166,Remic
2167,Kyoto Animation
2168,AIC
2169,PPM
2170,Satelight
2171,TMS Entertainment
2172,Unknown
2173,Unknown
2174,Toei Animation
2175,Shaft
2176,Gonzo
2176,Asread
2178,Madhouse
2179,Studio Pierrot
2180,Youmex
2181,Unknown
2182,APPP
2183,Rikuentai
2183,Nikkatsu
2185,Arms
2186,Unknown
2187,Unknown
2188,Unknown
2189,Arms
2190,Unknown
2191,Unknown
2193,Madhouse
2194,Unknown
2195,Unknown
2196,Kaname Productions
2198,Unknown
2199,Sunrise
2199,Sanrio
2200,Sunrise
2201,OLM
2202,Toei Animation
2203,Toei Animation
2204,TMS Entertainment
2205,Gonzo
2206,Madhouse
2207,Nippon Animation
2208,Arms
2209,Studio Jam
2210,Unknown
2211,Unknown
2212,Gonzo
2213,Tezuka Productions
2214,Tezuka Productions
2215,Brain's Base
2216,Madhouse
2217,Production Reed
2218,Unknown
2219,AIC
2220,AIC
2221,Toei Animation
2222,Toei Animation
2223,Toei Animation
2224,Tatsunoko Production
2225,Nippon Animation
2226,Nippon Animation
2226,Shaft
2227,Toei Animation
2228,Animation 21
2229,Toei Animation
2230,Toei Animation
2231,Unknown
2232,Unknown
2233,Unknown
2234,Unknown
2235,Studio Rikka
2236,Madhouse
2237,Nomad
2238,Venet
2239,Unknown
2240,J.C.Staff
2243,Unknown
2244,TNK
2245,Sunrise
2246,Toei Animation
2248,Studio Pierrot
2249,Toei Animation
2250,Unknown
2251,Brain's Base
2252,Toei Animation
2253,Toei Animation
2254,Sunrise
2255,Production Reed
2256,Production Reed
2257,Sunrise
2258,Sunrise
2259,Studio Comet
2260,Studio Fantasia
2261,Unknown
2262,Phoenix Entertainment
2263,Studio Pierrot
2264,Tezuka Productions
2266,Unknown
2267,Gonzo
2269,Sunrise
2272,Production Reed
2273,Sunrise
2274,animate Film
2275,Unknown
2276,Unknown
2277,AIC
2278,AIC
2279,Toei Animation
2280,Unknown
2281,Group TAC
2282,Tezuka Productions
2283,Tokyo Movie Shinsha
2284,Gallop
2285,Xebec
2286,Tokyo Movie Shinsha
2287,Group TAC
2288,Production Reed
2289,Production I.G
2290,Toei Animation
2291,AIC
2292,AIC
2292,Darts
2293,Production Reed
2294,Sunrise
2298,Sunrise
2299,Tatsunoko Production
2300,Unknown
2301,Unknown
2302,Sunrise
2303,Sunrise
2304,Sunrise
2305,Sunrise
2306,Sunrise
2307,Studio Hibari
2308,A.C.G.T.
2309,TMS Entertainment
2310,Studio Deen
2311,Toei Animation
2312,Unknown
2313,Visual 80
2314,Urban Product
2315,Unknown
2316,Unknown
2317,Unknown
2318,Unknown
2319,Sunrise
2321,Phoenix Entertainment
2322,Unknown
2324,Front Line
2324,Studio G-1Neo
2325,Asahi Production
2326,Unknown
2327,Unknown
2328,Unknown
2329,Unknown
2330,Trans Arts
2331,TMS Entertainment
2332,animate Film
2333,Gallop
2334,Gallop
2335,Pastel
2336,Studio Pierrot
2337,Palm Studio
2338,Unknown
2339,Unknown
2340,Unknown
2341,Phoenix Entertainment
2342,Unknown
2343,Unknown
2344,Unknown
2345,Unknown
2346,AIC
2348,Unknown
2349,Unknown
2350,Unknown
2351,AT-2
2352,Unknown
2353,Unknown
2354,Oh! Production
2355,Oh! Production
2356,Studio Live
2357,Studio Jam
2359,Unknown
2360,Unknown
2361,Studio Pierrot
2362,Unknown
2363,OLM
2364,J.C.Staff
2365,Unknown
2366,J.C.Staff
2367,Actas
2368,Unknown
2369,Zexcs
2370,Unknown
2371,Arms
2372,Unknown
2373,Unknown
2374,Unknown
2375,Unknown
2376,Unknown
2377,Unknown
2378,Unknown
2379,Unknown
2380,Unknown
2382,Trans Arts
2383,Telecom Animation Film
2384,Unknown
2385,Toei Animation
2386,Toei Animation
2387,Studio Deen
2388,Production I.G
2389,Tatsunoko Production
2390,Studio Comet
2390,Studio Sign
2391,Sunrise
2392,Shin-Ei Animation
2393,Shin-Ei Animation
2394,Unknown
2395,Unknown
2396,Unknown
2397,Toei Animation
2398,Toei Animation
2399,TMS Entertainment
2400,Toei Animation
2402,Mushi Production
2403,Diomedéa
2404,Xebec
2405,Toei Animation
2406,Eiken
2407,Sunrise
2408,Sunrise
2409,Trans Arts
2410,Unknown
2411,Flavors Soft
2412,Studio Jam
2413,Unknown
2414,Studio Core
2415,Nippon Animation
2416,Nippon Animation
2417,Phoenix Entertainment
2418,Bones
2419,Ajia-Do
2420,Ajia-Do
2421,Toei Animation
2422,Gallop
2423,Magic Bus
2424,Unknown
2427,Madhouse
2428,Unknown
2429,Madhouse
2430,AT-2
2431,Unknown
2432,Studio 9 MAiami
2433,Studio Fantasia
2434,Unknown
2435,Unknown
2436,Unknown
2437,Unknown
2438,Unknown
2439,Unknown
2440,Unknown
2441,Unknown
2442,Unknown
2443,Unknown
2444,Unknown
2445,Image House
2446,Unknown
2447,Unknown
2448,Production I.G
2449,Production I.G
2450,Shin-Ei Animation
2451,Tokyo Movie Shinsha
2452,TMS Entertainment
2453,J.C.Staff
2454,Studio Pierrot
2455,Unknown
2456,Unknown
2457,Xebec
2458,Studio Pierrot
2459,Unknown
2460,Unknown
2461,Unknown
2462,J.C.Staff
2463,Toei Animation
2464,Studio Hibari
2465,Ashi Production
2466,AIC
2467,Group TAC
2468,Madhouse
2469,Unknown
2470,Toei Animation
2471,Shin-Ei Animation
2472,Studio Pierrot
2473,J.C.Staff
2474,J.C.Staff
2475,Arcturus
2476,TNK
2479,Studio Wombat
2480,Unknown
2482,Unknown
2483,Unknown
2484,Sunrise
2485,Unknown
2486,Unknown
2487,Production Reed
2488,Studio Ghibli
2489,Studio Comet
2490,Toei Animation
2491,Group TAC
2492,Group TAC
2493,Group TAC
2494,AIC Spirits
2495,Madhouse
2497,Toei Animation
2498,Toei Animation
2499,Toei Animation
2500,Madhouse
2501,Nippon Animation
2503,Nippon Animation
2505,Flavors Soft
2506,Y.O.U.C
2507,Unknown
2508,Arms
2510,Production Reed
2511,Production Reed
2512,TMS Entertainment
2513,TMS Entertainment
2514,TMS Entertainment
2515,TMS Entertainment
2516,Sunrise
2517,Unknown
2518,Artland
2520,Toei Animation
2521,Unknown
2522,Unknown
2523,Trinet Entertainment
2523,Studio Kyuuma
2524,Studio Fantasia
2524,Chaos Project
2525,Bee Media
2525,Studio Signal
2526,Unknown
2527,Unknown
2528,Unknown
2529,Unknown
2530,Unknown
2531,Unknown
2532,Unknown
2533,Unknown
2534,Unknown
2535,Unknown
2536,Unknown
2537,Unknown
2538,Triple X
2539,Arms
2540,Unknown
2541,Unknown
2542,Tokyo Movie Shinsha
2543,Tatsunoko Production
2544,Nippon Animation
2545,Group TAC
2546,Nippon Animation
2547,Nippon Animation
2548,Nippon Animation
2549,Nippon Animation
2550,Tezuka Productions
2551,J.C.Staff
2552,Group TAC
2553,Nippon Animation
2554,Nippon Animation
2555,Nippon Animation
2556,Unknown
2557,Nippon Animation
2558,Nippon Animation
2559,Nippon Animation
2560,Toei Animation
2561,Toei Animation
2562,Studio Deen
2563,Hal Film Maker
2564,Studio Deen
2565,Mushi Production
2566,Unknown
2567,Nippon Animation
2568,Unknown
2569,Nippon Animation
2570,TMS Entertainment
2571,Nippon Animation
2572,Nippon Animation
2573,Nippon Animation
2574,Tatsunoko Production
2575,Unknown
2576,Nippon Animation
2577,Nippon Animation
2578,Unknown
2579,Nippon Animation
2580,Shaft
2581,Sunrise
2582,Sunrise
2583,Sunrise
2584,Sunrise
2585,Unknown
2586,Sunrise
2588,Unknown
2589,Gonzo
2590,Unknown
2591,Unknown
2592,animate Film
2593,ufotable
2594,Madhouse
2595,feel.
2596,Production I.G
2597,TMS Entertainment
2598,Sunrise
2599,Sunrise
2600,Sunrise
2601,Sunrise
2602,Artland
2603,Zexcs
2604,J.C.Staff
2605,Shaft
2606,Toei Animation
2607,Kaname Productions
2607,Idol
2608,A.C.G.T.
2609,Unknown
2610,Unknown
2611,Tokyo Movie Shinsha
2612,Studio Pierrot
2613,Nippon Animation
2614,Nippon Animation
2615,feel.
2616,Studio Ghibli
2617,Studio Ghibli
2618,Madhouse
2618,TMS Entertainment
2619,Bee Train
2619,Cookie Jar Entertainment
2620,Unknown
2621,Madhouse
2621,Toei Animation
2622,Magic Bus
2623,Nippon Animation
2624,TMS Entertainment
2625,Shin-Ei Animation
2626,Shin-Ei Animation
2627,Unknown
2628,Shin-Ei Animation
2629,Unknown
2630,Unknown
2631,Shin-Ei Animation
2632,Unknown
2633,Shin-Ei Animation
2634,Unknown
2635,Unknown
2636,Unknown
2637,Unknown
2638,Unknown
2639,Unknown
2640,Unknown
2641,Unknown
2642,Unknown
2644,Unknown
2645,Shin-Ei Animation
2646,Unknown
2647,Unknown
2648,Shin-Ei Animation
2649,Unknown
2650,Shin-Ei Animation
2651,Unknown
2652,Shin-Ei Animation
2653,Unknown
2654,Unknown
2655,Unknown
2656,Shin-Ei Animation
2657,Shin-Ei Animation
2658,Shin-Ei Animation
2659,Unknown
2660,Unknown
2661,Unknown
2662,Shin-Ei Animation
2664,Shin-Ei Animation
2665,Unknown
2666,Unknown
2667,Unknown
2668,Unknown
2669,Unknown
2670,Unknown
2671,Unknown
2672,Unknown
2673,Shin-Ei Animation
2674,Shin-Ei Animation
2675,Shin-Ei Animation
2676,Unknown
2677,Unknown
2678,Unknown
2679,Madhouse
2680,Toei Animation
2681,Unknown
2682,Unknown
2683,AIC Spirits
2684,TMS Entertainment
2685,Production I.G
2686,Eiken
2687,Mushi Production
2688,Production I.G
2688,Tatsunoko Production
2689,Production I.G
2690,Unknown
2691,Unknown
2692,Unknown
2693,J.C.Staff
2694,Madhouse
2695,Sunrise
2696,Sunrise
2697,Studio Pierrot
2698,Pastel
2699,Genco
2699,Triangle Staff
2700,Xebec
2700,Genco
2700,Triangle Staff
2701,Xebec
2702,Xebec
2703,Xebec
2704,Xebec
2705,Production I.G
2705,Xebec
2706,Xebec
2707,Ajia-Do
2708,Ajia-Do
2708,TMS Entertainment
2709,Xebec
2710,Ajia-Do
2712,Ajia-Do
2713,Xebec
2714,Unknown
2715,Studio Hibari
2716,Studio Deen
2717,Unknown
2718,Animation Staff Room
2719,Madhouse
2721,Studio Deen
2722,Sunrise
2723,Daume
2724,Gainax
2725,AIC
2726,Unknown
2727,Madhouse
2728,OLM
2729,Madhouse
2730,J.C.Staff
2731,Sunrise
2732,Unknown
2733,Production I.G
2734,Brain's Base
2735,Sunrise
2735,Dongwoo A&E
2736,OLM
2737,OLM
2738,OLM
2739,OLM
2740,OLM
2741,OLM
2742,OLM
2743,Sunrise
2744,J.C.Staff
2745,Unknown
2746,Oxybot
2747,Mushi Production
2748,Tatsunoko Production
2748,Tama Production
2749,Nippon Animation
2750,Nippon Animation
2751,Nippon Animation
2752,M.S.C
2753,Mushi Production
2754,J.C.Staff
2755,Mushi Production
2756,Sunwoo Entertainment
2757,Shaft
2758,Sunrise
2759,Khara
2760,Sunrise
2761,Sunrise
2762,Group TAC
2765,Shochiku Animation Institute
2766,Madhouse
2767,Studio Ghibli
2768,Madhouse
2769,Madhouse
2770,Madhouse
2771,Studio Kyuuma
2771,Studio Kikan
2771,Azeta Pictures
2772,Studio Flag
2775,Artmic
2776,Unknown
2777,Unknown
2778,Unknown
2779,Artland
2780,J.C.Staff
2781,Triangle Staff
2782,Studio Fantasia
2783,Unknown
2784,OLM
2785,Madhouse
2785,Studio Fantasia
2786,Radix
2787,J.C.Staff
2788,Unknown
2789,Nippon Animation
2790,Unknown
2791,Unknown
2792,Production I.G
2793,Tezuka Productions
